#1:n	2:kx	3:s(n,kx)
23	21	1.15678e-15
23	22	1.15223e-15
23	23	1.14012e-15
23	24	1.15608e-15
23	25	1.15789e-15
23	26	1.14645e-15
23	27	1.14974e-15
23	28	1.15128e-15
23	29	1.15107e-15
23	30	1.1649e-15
23	31	1.14878e-15
23	32	1.15925e-15
23	33	1.13822e-15
23	34	1.13914e-15
23	35	1.14553e-15
23	36	1.13274e-15
23	37	1.14328e-15
23	38	1.13531e-15
23	39	1.14049e-15
23	40	1.14122e-15
23	41	1.13916e-15
23	42	1.13768e-15
23	43	1.13463e-15
23	44	1.13506e-15
23	45	1.14368e-15
23	46	1.13638e-15
23	47	1.14725e-15
23	48	1.12925e-15
23	49	1.14214e-15
23	50	1.12886e-15
23	51	1.13591e-15
23	52	1.1303e-15
23	53	1.13754e-15
23	54	1.12778e-15
23	55	1.12652e-15
23	56	1.1151e-15
23	57	1.12079e-15
23	58	1.12088e-15
23	59	1.11611e-15
23	60	1.12709e-15
23	61	1.12619e-15
23	62	1.12627e-15
23	63	1.14064e-15
23	64	1.13601e-15
23	65	1.13767e-15
23	66	1.15412e-15
23	67	1.1493e-15
23	68	1.14728e-15
23	69	1.15048e-15
23	70	1.1575e-15
23	71	1.14559e-15
23	72	1.15598e-15
23	73	1.1619e-15
23	74	1.15988e-15
23	75	1.1602e-15
23	76	1.17695e-15
23	77	1.17772e-15
23	78	1.1769e-15
23	79	1.16705e-15
23	80	1.19259e-15
23	81	1.17762e-15
23	82	1.17613e-15
23	83	1.18383e-15
23	84	1.18017e-15
23	85	1.19579e-15
23	86	1.19017e-15
23	87	1.19362e-15
23	88	1.19335e-15
23	89	1.20201e-15
23	90	1.19245e-15
23	91	1.20708e-15
23	92	1.20197e-15
23	93	1.19866e-15
23	94	1.20411e-15
23	95	1.19944e-15
23	96	1.20309e-15
23	97	1.20321e-15
23	98	1.20642e-15
23	99	1.21476e-15

24	0	1.04279e-15
24	1	1.12566e-15
24	2	1.11352e-15
24	3	1.12902e-15
24	4	1.13635e-15
24	5	1.12869e-15
24	6	1.12496e-15
24	7	1.13753e-15
24	8	1.14667e-15
24	9	1.13761e-15
24	10	1.13967e-15
24	11	1.14631e-15
24	12	1.14708e-15
24	13	1.15543e-15
24	14	1.14849e-15
24	15	1.14842e-15
24	16	1.15478e-15
24	17	1.14721e-15
24	18	1.14281e-15
24	19	1.16347e-15
24	20	1.16292e-15
24	21	1.16175e-15
24	22	1.15587e-15
24	23	1.14083e-15
24	24	1.15735e-15
24	25	1.15997e-15
24	26	1.14847e-15
24	27	1.15338e-15
24	28	1.16029e-15
24	29	1.15397e-15
24	30	1.16537e-15
24	31	1.14984e-15
24	32	1.15944e-15
24	33	1.14094e-15
24	34	1.14105e-15
24	35	1.14712e-15
24	36	1.13496e-15
24	37	1.14536e-15
24	38	1.13861e-15
24	39	1.1409e-15
24	40	1.14476e-15
24	41	1.14051e-15
24	42	1.13854e-15
24	43	1.13537e-15
24	44	1.13557e-15
24	45	1.14594e-15
24	46	1.14151e-15
24	47	1.14927e-15
24	48	1.1302e-15
24	49	1.1423e-15
24	50	1.13147e-15
24	51	1.13622e-15
24	52	1.13706e-15
24	53	1.13772e-15
24	54	1.13025e-15
24	55	1.12675e-15
24	56	1.11963e-15
24	57	1.12085e-15
24	58	1.12526e-15
24	59	1.11732e-15
24	60	1.12738e-15
24	61	1.12941e-15
24	62	1.12806e-15
24	63	1.14064e-15
24	64	1.1394e-15
24	65	1.1377e-15
24	66	1.15938e-15
24	67	1.1507e-15
24	68	1.153e-15
24	69	1.15253e-15
24	70	1.16169e-15
24	71	1.14662e-15
24	72	1.1585e-15
24	73	1.16722e-15
24	74	1.16015e-15
24	75	1.16046e-15
24	76	1.17798e-15
24	77	1.17899e-15
24	78	1.18174e-15
24	79	1.18076e-15
24	80	1.19261e-15
24	81	1.17932e-15
24	82	1.17882e-15
24	83	1.18394e-15
24	84	1.18598e-15
24	85	1.19773e-15
24	86	1.19098e-15
24	87	1.19366e-15
24	88	1.19428e-15
24	89	1.20363e-15
24	90	1.1946e-15
24	91	1.208e-15
24	92	1.20224e-15
24	93	1.19881e-15
24	94	1.20436e-15
24	95	1.20168e-15
24	96	1.20514e-15
24	97	1.20577e-15
24	98	1.2086e-15
24	99	1.21521e-15

25	0	1.04633e-15
25	1	1.12629e-15
25	2	1.116e-15
25	3	1.13269e-15
25	4	1.13834e-15
25	5	1.13011e-15
25	6	1.13013e-15
25	7	1.13774e-15
25	8	1.14689e-15
25	9	1.14005e-15
25	10	1.14626e-15
25	11	1.14664e-15
25	12	1.15316e-15
25	13	1.15642e-15
25	14	1.14876e-15
25	15	1.15186e-15
25	16	1.15554e-15
25	17	1.1477e-15
25	18	1.14641e-15
25	19	1.16591e-15
25	20	1.16329e-15
25	21	1.16312e-15
25	22	1.15657e-15
25	23	1.147e-15
25	24	1.16078e-15
25	25	1.16317e-15
25	26	1.15469e-15
25	27	1.15539e-15
25	28	1.1647e-15
25	29	1.15494e-15
25	30	1.16676e-15
25	31	1.15422e-15
25	32	1.16045e-15
25	33	1.14472e-15
25	34	1.14305e-15
25	35	1.15243e-15
25	36	1.13718e-15
25	37	1.14997e-15
25	38	1.14038e-15
25	39	1.1423e-15
25	40	1.14814e-15
25	41	1.14208e-15
25	42	1.14638e-15
25	43	1.14e-15
25	44	1.13586e-15
25	45	1.1497e-15
25	46	1.14153e-15
25	47	1.15068e-15
25	48	1.13275e-15
25	49	1.14483e-15
25	50	1.13282e-15
25	51	1.14074e-15
25	52	1.13746e-15
25	53	1.13802e-15
25	54	1.13108e-15
25	55	1.12819e-15
25	56	1.12364e-15
25	57	1.12142e-15
25	58	1.12531e-15
25	59	1.11875e-15
25	60	1.12914e-15
25	61	1.13207e-15
25	62	1.12814e-15
25	63	1.1412e-15
25	64	1.14182e-15
25	65	1.13856e-15
25	66	1.16125e-15
25	67	1.15245e-15
25	68	1.15868e-15
25	69	1.15365e-15
25	70	1.16251e-15
25	71	1.14711e-15
25	72	1.15882e-15
25	73	1.17273e-15
25	74	1.16699e-15
25	75	1.16061e-15
25	76	1.17817e-15
25	77	1.17961e-15
25	78	1.1818e-15
25	79	1.18172e-15
25	80	1.19327e-15
25	81	1.18224e-15
25	82	1.18118e-15
25	83	1.18541e-15
25	84	1.18648e-15
25	85	1.19809e-15
25	86	1.19479e-15
25	87	1.20907e-15
25	88	1.19649e-15
25	89	1.20378e-15
25	90	1.1964e-15
25	91	1.20826e-15
25	92	1.20269e-15
25	93	1.20668e-15
25	94	1.20888e-15
25	95	1.20177e-15
25	96	1.20697e-15
25	97	1.20658e-15
25	98	1.20989e-15
25	99	1.21767e-15

26	0	1.04663e-15
26	1	1.12718e-15
26	2	1.11629e-15
26	3	1.13503e-15
26	4	1.14063e-15
26	5	1.13144e-15
26	6	1.1333e-15
26	7	1.1396e-15
26	8	1.14727e-15
26	9	1.14224e-15
26	10	1.14633e-15
26	11	1.14692e-15
26	12	1.15481e-15
26	13	1.15788e-15
26	14	1.15053e-15
26	15	1.15187e-15
26	16	1.15625e-15
26	17	1.1539e-15
26	18	1.14932e-15
26	19	1.16721e-15
26	20	1.1655e-15
26	21	1.16355e-15
26	22	1.16091e-15
26	23	1.15082e-15
26	24	1.16764e-15
26	25	1.16418e-15
26	26	1.15567e-15
26	27	1.157e-15
26	28	1.16834e-15
26	29	1.15695e-15
26	30	1.1675e-15
26	31	1.15605e-15
26	32	1.16252e-15
26	33	1.14562e-15
26	34	1.14427e-15
26	35	1.15435e-15
26	36	1.13903e-15
26	37	1.15297e-15
26	38	1.14129e-15
26	39	1.14231e-15
26	40	1.14874e-15
26	41	1.1424e-15
26	42	1.14715e-15
26	43	1.14e-15
26	44	1.13956e-15
26	45	1.15249e-15
26	46	1.14205e-15
26	47	1.15102e-15
26	48	1.13496e-15
26	49	1.14658e-15
26	50	1.13389e-15
26	51	1.14208e-15
26	52	1.13779e-15
26	53	1.13885e-15
26	54	1.13215e-15
26	55	1.13295e-15
26	56	1.12552e-15
26	57	1.12191e-15
26	58	1.12628e-15
26	59	1.12069e-15
26	60	1.12932e-15
26	61	1.13245e-15
26	62	1.13251e-15
26	63	1.14225e-15
26	64	1.14945e-15
26	65	1.14286e-15
26	66	1.16278e-15
26	67	1.15945e-15
26	68	1.15899e-15
26	69	1.15478e-15
26	70	1.16268e-15
26	71	1.14805e-15
26	72	1.15913e-15
26	73	1.17318e-15
26	74	1.1678e-15
26	75	1.16086e-15
26	76	1.17867e-15
26	77	1.18036e-15
26	78	1.18219e-15
26	79	1.18209e-15
26	80	1.19516e-15
26	81	1.1844e-15
26	82	1.18252e-15
26	83	1.18616e-15
26	84	1.18693e-15
26	85	1.1989e-15
26	86	1.19513e-15
26	87	1.21041e-15
26	88	1.19685e-15
26	89	1.20478e-15
26	90	1.19771e-15
26	91	1.21135e-15
26	92	1.20348e-15
26	93	1.2103e-15
26	94	1.21166e-15
26	95	1.20216e-15
26	96	1.21028e-15
26	97	1.20902e-15
26	98	1.21231e-15
26	99	1.22201e-15

27	0	1.04888e-15
27	1	1.12913e-15
27	2	1.1263e-15
27	3	1.13684e-15
27	4	1.14198e-15
27	5	1.13287e-15
27	6	1.13347e-15
27	7	1.1438e-15
27	8	1.14835e-15
27	9	1.14263e-15
27	10	1.14659e-15
27	11	1.14891e-15
27	12	1.15641e-15
27	13	1.15869e-15
27	14	1.153e-15
27	15	1.15473e-15
27	16	1.15776e-15
27	17	1.1541e-15
27	18	1.1502e-15
27	19	1.16961e-15
27	20	1.16725e-15
27	21	1.16635e-15
27	22	1.16498e-15
27	23	1.15533e-15
27	24	1.1681e-15
27	25	1.16628e-15
27	26	1.15883e-15
27	27	1.16044e-15
27	28	1.17824e-15
27	29	1.15981e-15
27	30	1.16986e-15
27	31	1.16174e-15
27	32	1.16606e-15
27	33	1.14577e-15
27	34	1.14589e-15
27	35	1.16103e-15
27	36	1.14302e-15
27	37	1.1561e-15
27	38	1.14223e-15
27	39	1.14256e-15
27	40	1.14888e-15
27	41	1.14819e-15
27	42	1.14753e-15
27	43	1.14118e-15
27	44	1.14244e-15
27	45	1.15399e-15
27	46	1.14837e-15
27	47	1.15326e-15
27	48	1.13667e-15
27	49	1.15006e-15
27	50	1.13724e-15
27	51	1.14974e-15
27	52	1.13873e-15
27	53	1.13934e-15
27	54	1.13435e-15
27	55	1.13379e-15
27	56	1.13655e-15
27	57	1.1243e-15
27	58	1.12655e-15
27	59	1.12377e-15
27	60	1.12932e-15
27	61	1.13266e-15
27	62	1.13332e-15
27	63	1.14696e-15
27	64	1.14972e-15
27	65	1.14424e-15
27	66	1.16348e-15
27	67	1.15965e-15
27	68	1.16239e-15
27	69	1.16668e-15
27	70	1.16385e-15
27	71	1.15022e-15
27	72	1.15916e-15
27	73	1.17373e-15
27	74	1.17007e-15
27	75	1.16495e-15
27	76	1.17968e-15
27	77	1.18157e-15
27	78	1.18424e-15
27	79	1.18567e-15
27	80	1.19666e-15
27	81	1.18592e-15
27	82	1.18306e-15
27	83	1.19139e-15
27	84	1.18852e-15
27	85	1.20009e-15
27	86	1.19645e-15
27	87	1.21433e-15
27	88	1.19689e-15
27	89	1.20897e-15
27	90	1.20015e-15
27	91	1.2161e-15
27	92	1.20661e-15
27	93	1.2103e-15
27	94	1.21367e-15
27	95	1.20406e-15
27	96	1.21113e-15
27	97	1.20992e-15
27	98	1.21399e-15
27	99	1.2239e-15

28	0	1.05001e-15
28	1	1.13126e-15
28	2	1.13044e-15
28	3	1.13913e-15
28	4	1.14473e-15
28	5	1.13519e-15
28	6	1.13583e-15
28	7	1.14541e-15
28	8	1.14921e-15
28	9	1.14296e-15
28	10	1.15293e-15
28	11	1.15005e-15
28	12	1.15721e-15
28	13	1.16185e-15
28	14	1.1616e-15
28	15	1.15882e-15
28	16	1.15887e-15
28	17	1.15433e-15
28	18	1.16142e-15
28	19	1.17139e-15
28	20	1.16761e-15
28	21	1.16659e-15
28	22	1.17385e-15
28	23	1.15623e-15
28	24	1.1703e-15
28	25	1.16677e-15
28	26	1.15947e-15
28	27	1.16277e-15
28	28	1.17882e-15
28	29	1.15992e-15
28	30	1.17105e-15
28	31	1.1689e-15
28	32	1.16771e-15
28	33	1.14795e-15
28	34	1.15108e-15
28	35	1.16153e-15
28	36	1.14628e-15
28	37	1.15959e-15
28	38	1.14454e-15
28	39	1.14379e-15
28	40	1.15049e-15
28	41	1.14888e-15
28	42	1.14884e-15
28	43	1.14485e-15
28	44	1.14356e-15
28	45	1.15472e-15
28	46	1.14879e-15
28	47	1.15679e-15
28	48	1.13821e-15
28	49	1.15265e-15
28	50	1.13873e-15
28	51	1.15289e-15
28	52	1.13953e-15
28	53	1.13977e-15
28	54	1.13501e-15
28	55	1.13414e-15
28	56	1.13657e-15
28	57	1.12776e-15
28	58	1.12799e-15
28	59	1.12469e-15
28	60	1.13724e-15
28	61	1.13394e-15
28	62	1.13502e-15
28	63	1.14925e-15
28	64	1.15149e-15
28	65	1.14653e-15
28	66	1.16443e-15
28	67	1.16131e-15
28	68	1.16339e-15
28	69	1.16718e-15
28	70	1.16434e-15
28	71	1.15543e-15
28	72	1.15924e-15
28	73	1.17421e-15
28	74	1.17088e-15
28	75	1.16607e-15
28	76	1.18375e-15
28	77	1.18337e-15
28	78	1.18507e-15
28	79	1.18856e-15
28	80	1.19864e-15
28	81	1.18601e-15
28	82	1.18606e-15
28	83	1.19249e-15
28	84	1.19017e-15
28	85	1.20234e-15
28	86	1.1966e-15
28	87	1.21498e-15
28	88	1.19751e-15
28	89	1.21107e-15
28	90	1.20023e-15
28	91	1.21636e-15
28	92	1.20865e-15
28	93	1.21197e-15
28	94	1.21644e-15
28	95	1.21247e-15
28	96	1.21414e-15
28	97	1.21098e-15
28	98	1.21865e-15
28	99	1.22399e-15

29	0	1.05189e-15
29	1	1.1324e-15
29	2	1.13206e-15
29	3	1.14066e-15
29	4	1.14524e-15
29	5	1.1362e-15
29	6	1.13944e-15
29	7	1.14709e-15
29	8	1.15155e-15
29	9	1.14441e-15
29	10	1.15378e-15
29	11	1.15039e-15
29	12	1.15894e-15
29	13	1.1628e-15
29	14	1.16766e-15
29	15	1.15888e-15
29	16	1.15993e-15
29	17	1.15436e-15
29	18	1.16148e-15
29	19	1.17152e-15
29	20	1.16762e-15
29	21	1.16723e-15
29	22	1.1743e-15
29	23	1.15676e-15
29	24	1.17206e-15
29	25	1.16735e-15
29	26	1.16628e-15
29	27	1.16671e-15
29	28	1.17964e-15
29	29	1.16042e-15
29	30	1.17575e-15
29	31	1.16932e-15
29	32	1.17104e-15
29	33	1.15502e-15
29	34	1.15116e-15
29	35	1.16164e-15
29	36	1.14777e-15
29	37	1.15984e-15
29	38	1.15422e-15
29	39	1.14509e-15
29	40	1.15055e-15
29	41	1.15214e-15
29	42	1.15083e-15
29	43	1.14573e-15
29	44	1.15116e-15
29	45	1.15474e-15
29	46	1.15062e-15
29	47	1.16184e-15
29	48	1.13848e-15
29	49	1.15278e-15
29	50	1.14002e-15
29	51	1.1531e-15
29	52	1.14014e-15
29	53	1.14389e-15
29	54	1.13509e-15
29	55	1.13936e-15
29	56	1.138e-15
29	57	1.13356e-15
29	58	1.13572e-15
29	59	1.12612e-15
29	60	1.14715e-15
29	61	1.13459e-15
29	62	1.13633e-15
29	63	1.15134e-15
29	64	1.15236e-15
29	65	1.14845e-15
29	66	1.16896e-15
29	67	1.16232e-15
29	68	1.16386e-15
29	69	1.16723e-15
29	70	1.1678e-15
29	71	1.15898e-15
29	72	1.15957e-15
29	73	1.17472e-15
29	74	1.17268e-15
29	75	1.1663e-15
29	76	1.18667e-15
29	77	1.1835e-15
29	78	1.1853e-15
29	79	1.19074e-15
29	80	1.19875e-15
29	81	1.18911e-15
29	82	1.18615e-15
29	83	1.19774e-15
29	84	1.19608e-15
29	85	1.20262e-15
29	86	1.19806e-15
29	87	1.21627e-15
29	88	1.19995e-15
29	89	1.21403e-15
29	90	1.20176e-15
29	91	1.21772e-15
29	92	1.21047e-15
29	93	1.21234e-15
29	94	1.21663e-15
29	95	1.21429e-15
29	96	1.21422e-15
29	97	1.21142e-15
29	98	1.22289e-15
29	99	1.22618e-15

30	0	1.05282e-15
30	1	1.13416e-15
30	2	1.13269e-15
30	3	1.14152e-15
30	4	1.14614e-15
30	5	1.14238e-15
30	6	1.14312e-15
30	7	1.15244e-15
30	8	1.15623e-15
30	9	1.14675e-15
30	10	1.15931e-15
30	11	1.1565e-15
30	12	1.16046e-15
30	13	1.16411e-15
30	14	1.1707e-15
30	15	1.16406e-15
30	16	1.16068e-15
30	17	1.15911e-15
30	18	1.16534e-15
30	19	1.17568e-15
30	20	1.17207e-15
30	21	1.16753e-15
30	22	1.17435e-15
30	23	1.15911e-15
30	24	1.17354e-15
30	25	1.16961e-15
30	26	1.16912e-15
30	27	1.16676e-15
30	28	1.17991e-15
30	29	1.16374e-15
30	30	1.18158e-15
30	31	1.17025e-15
30	32	1.17387e-15
30	33	1.15611e-15
30	34	1.15166e-15
30	35	1.16282e-15
30	36	1.14888e-15
30	37	1.16039e-15
30	38	1.15506e-15
30	39	1.14627e-15
30	40	1.1539e-15
30	41	1.15294e-15
30	42	1.15178e-15
30	43	1.14641e-15
30	44	1.15238e-15
30	45	1.15697e-15
30	46	1.15335e-15
30	47	1.16712e-15
30	48	1.14171e-15
30	49	1.15634e-15
30	50	1.14251e-15
30	51	1.15322e-15
30	52	1.14365e-15
30	53	1.1464e-15
30	54	1.13553e-15
30	55	1.14103e-15
30	56	1.14174e-15
30	57	1.13934e-15
30	58	1.13716e-15
30	59	1.13314e-15
30	60	1.14945e-15
30	61	1.13587e-15
30	62	1.14169e-15
30	63	1.15145e-15
30	64	1.15838e-15
30	65	1.1519e-15
30	66	1.17275e-15
30	67	1.16298e-15
30	68	1.16579e-15
30	69	1.17056e-15
30	70	1.16788e-15
30	71	1.15924e-15
30	72	1.15998e-15
30	73	1.17592e-15
30	74	1.178e-15
30	75	1.16968e-15
30	76	1.18855e-15
30	77	1.18827e-15
30	78	1.18667e-15
30	79	1.19293e-15
30	80	1.20166e-15
30	81	1.19183e-15
30	82	1.19063e-15
30	83	1.1997e-15
30	84	1.19649e-15
30	85	1.20332e-15
30	86	1.19959e-15
30	87	1.21781e-15
30	88	1.20333e-15
30	89	1.21597e-15
30	90	1.20291e-15
30	91	1.21863e-15
30	92	1.21073e-15
30	93	1.21417e-15
30	94	1.22005e-15
30	95	1.21471e-15
30	96	1.21486e-15
30	97	1.21152e-15
30	98	1.22594e-15
30	99	1.22974e-15

31	0	1.05315e-15
31	1	1.1343e-15
31	2	1.13457e-15
31	3	1.14298e-15
31	4	1.15073e-15
31	5	1.14714e-15
31	6	1.1457e-15
31	7	1.15285e-15
31	8	1.16044e-15
31	9	1.14889e-15
31	10	1.16311e-15
31	11	1.15781e-15
31	12	1.16625e-15
31	13	1.16577e-15
31	14	1.1727e-15
31	15	1.16941e-15
31	16	1.16107e-15
31	17	1.16045e-15
31	18	1.17026e-15
31	19	1.17673e-15
31	20	1.17258e-15
31	21	1.16917e-15
31	22	1.17878e-15
31	23	1.16689e-15
31	24	1.17843e-15
31	25	1.17609e-15
31	26	1.17017e-15
31	27	1.16734e-15
31	28	1.1812e-15
31	29	1.16421e-15
31	30	1.18664e-15
31	31	1.17214e-15
31	32	1.17398e-15
31	33	1.15778e-15
31	34	1.15399e-15
31	35	1.16363e-15
31	36	1.15364e-15
31	37	1.16099e-15
31	38	1.15531e-15
31	39	1.1556e-15
31	40	1.16446e-15
31	41	1.15599e-15
31	42	1.15514e-15
31	43	1.15276e-15
31	44	1.15526e-15
31	45	1.15738e-15
31	46	1.15366e-15
31	47	1.16757e-15
31	48	1.14172e-15
31	49	1.15704e-15
31	50	1.14606e-15
31	51	1.15996e-15
31	52	1.14377e-15
31	53	1.14886e-15
31	54	1.13829e-15
31	55	1.14144e-15
31	56	1.14195e-15
31	57	1.13977e-15
31	58	1.13983e-15
31	59	1.13852e-15
31	60	1.15016e-15
31	61	1.13744e-15
31	62	1.15141e-15
31	63	1.15213e-15
31	64	1.15977e-15
31	65	1.15583e-15
31	66	1.17359e-15
31	67	1.16597e-15
31	68	1.16599e-15
31	69	1.17265e-15
31	70	1.17402e-15
31	71	1.16031e-15
31	72	1.16127e-15
31	73	1.17718e-15
31	74	1.18124e-15
31	75	1.17096e-15
31	76	1.19171e-15
31	77	1.18927e-15
31	78	1.19291e-15
31	79	1.19424e-15
31	80	1.20189e-15
31	81	1.19261e-15
31	82	1.19228e-15
31	83	1.20515e-15
31	84	1.19922e-15
31	85	1.20529e-15
31	86	1.20843e-15
31	87	1.21788e-15
31	88	1.20365e-15
31	89	1.21704e-15
31	90	1.2048e-15
31	91	1.21863e-15
31	92	1.21252e-15
31	93	1.21675e-15
31	94	1.22116e-15
31	95	1.21599e-15
31	96	1.21698e-15
31	97	1.22299e-15
31	98	1.23205e-15
31	99	1.23321e-15

32	0	1.05543e-15
32	1	1.13617e-15
32	2	1.13489e-15
32	3	1.14436e-15
32	4	1.15699e-15
32	5	1.14794e-15
32	6	1.14697e-15
32	7	1.15729e-15
32	8	1.16074e-15
32	9	1.15526e-15
32	10	1.16378e-15
32	11	1.16261e-15
32	12	1.16722e-15
32	13	1.16884e-15
32	14	1.17287e-15
32	15	1.17017e-15
32	16	1.17202e-15
32	17	1.16356e-15
32	18	1.17094e-15
32	19	1.17695e-15
32	20	1.17563e-15
32	21	1.1706e-15
32	22	1.1812e-15
32	23	1.16743e-15
32	24	1.1846e-15
32	25	1.17697e-15
32	26	1.17275e-15
32	27	1.17664e-15
32	28	1.18278e-15
32	29	1.17206e-15
32	30	1.18811e-15
32	31	1.17288e-15
32	32	1.17532e-15
32	33	1.16216e-15
32	34	1.15464e-15
32	35	1.16508e-15
32	36	1.15979e-15
32	37	1.16125e-15
32	38	1.16145e-15
32	39	1.15615e-15
32	40	1.16459e-15
32	41	1.15956e-15
32	42	1.15599e-15
32	43	1.15487e-15
32	44	1.15633e-15
32	45	1.15792e-15
32	46	1.15711e-15
32	47	1.16871e-15
32	48	1.14443e-15
32	49	1.16013e-15
32	50	1.14659e-15
32	51	1.16083e-15
32	52	1.14493e-15
32	53	1.15249e-15
32	54	1.14284e-15
32	55	1.14176e-15
32	56	1.14222e-15
32	57	1.14244e-15
32	58	1.14535e-15
32	59	1.15206e-15
32	60	1.15108e-15
32	61	1.13976e-15
32	62	1.15368e-15
32	63	1.15215e-15
32	64	1.16e-15
32	65	1.15608e-15
32	66	1.17413e-15
32	67	1.16765e-15
32	68	1.17133e-15
32	69	1.17867e-15
32	70	1.18188e-15
32	71	1.16185e-15
32	72	1.16341e-15
32	73	1.18484e-15
32	74	1.18145e-15
32	75	1.17347e-15
32	76	1.19526e-15
32	77	1.1902e-15
32	78	1.19999e-15
32	79	1.19828e-15
32	80	1.20223e-15
32	81	1.19782e-15
32	82	1.19446e-15
32	83	1.20715e-15
32	84	1.19956e-15
32	85	1.20736e-15
32	86	1.21259e-15
32	87	1.21844e-15
32	88	1.20911e-15
32	89	1.21788e-15
32	90	1.20752e-15
32	91	1.21922e-15
32	92	1.21422e-15
32	93	1.21964e-15
32	94	1.23012e-15
32	95	1.21793e-15
32	96	1.21906e-15
32	97	1.22552e-15
32	98	1.23235e-15
32	99	1.23411e-15

33	0	1.0577e-15
33	1	1.14038e-15
33	2	1.13563e-15
33	3	1.14807e-15
33	4	1.15794e-15
33	5	1.14922e-15
33	6	1.14794e-15
33	7	1.15771e-15
33	8	1.16408e-15
33	9	1.1562e-15
33	10	1.16388e-15
33	11	1.16309e-15
33	12	1.16854e-15
33	13	1.17719e-15
33	14	1.17451e-15
33	15	1.17111e-15
33	16	1.17274e-15
33	17	1.16404e-15
33	18	1.17598e-15
33	19	1.18076e-15
33	20	1.17699e-15
33	21	1.17109e-15
33	22	1.18181e-15
33	23	1.16779e-15
33	24	1.18691e-15
33	25	1.17768e-15
33	26	1.18317e-15
33	27	1.18053e-15
33	28	1.18396e-15
33	29	1.17737e-15
33	30	1.18825e-15
33	31	1.17738e-15
33	32	1.18025e-15
33	33	1.16884e-15
33	34	1.15544e-15
33	35	1.16823e-15
33	36	1.15983e-15
33	37	1.16231e-15
33	38	1.16267e-15
33	39	1.15833e-15
33	40	1.16667e-15
33	41	1.16005e-15
33	42	1.15841e-15
33	43	1.15871e-15
33	44	1.15881e-15
33	45	1.15899e-15
33	46	1.15929e-15
33	47	1.17064e-15
33	48	1.1463e-15
33	49	1.16114e-15
33	50	1.14929e-15
33	51	1.16528e-15
33	52	1.14507e-15
33	53	1.1537e-15
33	54	1.14383e-15
33	55	1.14459e-15
33	56	1.14351e-15
33	57	1.14716e-15
33	58	1.14658e-15
33	59	1.15347e-15
33	60	1.15169e-15
33	61	1.14254e-15
33	62	1.16226e-15
33	63	1.15242e-15
33	64	1.16491e-15
33	65	1.16449e-15
33	66	1.17603e-15
33	67	1.17338e-15
33	68	1.17324e-15
33	69	1.17963e-15
33	70	1.18238e-15
33	71	1.16607e-15
33	72	1.16804e-15
33	73	1.18527e-15
33	74	1.1815e-15
33	75	1.17469e-15
33	76	1.1974e-15
33	77	1.19622e-15
33	78	1.20046e-15
33	79	1.20169e-15
33	80	1.20341e-15
33	81	1.19846e-15
33	82	1.19628e-15
33	83	1.2076e-15
33	84	1.20336e-15
33	85	1.20986e-15
33	86	1.21577e-15
33	87	1.21896e-15
33	88	1.21354e-15
33	89	1.2231e-15
33	90	1.20852e-15
33	91	1.21993e-15
33	92	1.2164e-15
33	93	1.22038e-15
33	94	1.2311e-15
33	95	1.22272e-15
33	96	1.21989e-15
33	97	1.23404e-15
33	98	1.2326e-15
33	99	1.23619e-15

34	0	1.05934e-15
34	1	1.14433e-15
34	2	1.13722e-15
34	3	1.1481e-15
34	4	1.1601e-15
34	5	1.14959e-15
34	6	1.14938e-15
34	7	1.15839e-15
34	8	1.16484e-15
34	9	1.15696e-15
34	10	1.16446e-15
34	11	1.1648e-15
34	12	1.17174e-15
34	13	1.17758e-15
34	14	1.17694e-15
34	15	1.17142e-15
34	16	1.17646e-15
34	17	1.16506e-15
34	18	1.18008e-15
34	19	1.18285e-15
34	20	1.17794e-15
34	21	1.17394e-15
34	22	1.18217e-15
34	23	1.16786e-15
34	24	1.18919e-15
34	25	1.18055e-15
34	26	1.18469e-15
34	27	1.18218e-15
34	28	1.18502e-15
34	29	1.17739e-15
34	30	1.18853e-15
34	31	1.18074e-15
34	32	1.18318e-15
34	33	1.17556e-15
34	34	1.15675e-15
34	35	1.16842e-15
34	36	1.16057e-15
34	37	1.16322e-15
34	38	1.16573e-15
34	39	1.16055e-15
34	40	1.16758e-15
34	41	1.1625e-15
34	42	1.15899e-15
34	43	1.15946e-15
34	44	1.16155e-15
34	45	1.16721e-15
34	46	1.16013e-15
34	47	1.17075e-15
34	48	1.14824e-15
34	49	1.16318e-15
34	50	1.15713e-15
34	51	1.1653e-15
34	52	1.14606e-15
34	53	1.1552e-15
34	54	1.14753e-15
34	55	1.14573e-15
34	56	1.14411e-15
34	57	1.15009e-15
34	58	1.14788e-15
34	59	1.15657e-15
34	60	1.1544e-15
34	61	1.1428e-15
34	62	1.16304e-15
34	63	1.15424e-15
34	64	1.16759e-15
34	65	1.16773e-15
34	66	1.17662e-15
34	67	1.17454e-15
34	68	1.1734e-15
34	69	1.18367e-15
34	70	1.18412e-15
34	71	1.16726e-15
34	72	1.17025e-15
34	73	1.18641e-15
34	74	1.18553e-15
34	75	1.18387e-15
34	76	1.19742e-15
34	77	1.19778e-15
34	78	1.20336e-15
34	79	1.20214e-15
34	80	1.20783e-15
34	81	1.20301e-15
34	82	1.19821e-15
34	83	1.2077e-15
34	84	1.2034e-15
34	85	1.21146e-15
